# Time-averaged data for fix at2
# TimeStep f_mysf1[3] f_mysf2[3]
1782500 1.32442 -1.81218
1782600 5.54724 -6.15743
1782700 4.03783 -1.79658
1782800 4.38254 -5.81077
1782900 2.96688 -2.11781
1783000 1.52458 -2.76949
1783100 3.40415 -2.35306
1783200 1.16744 -4.18028
1783300 8.72994 -6.02505
1783400 1.84326 -0.146076
1783500 2.89365 -6.38579
1783600 3.26925 -2.26054
1783700 3.13503 -3.86151
1783800 5.90851 -5.64194
1783900 3.62554 -2.40649
1784000 3.0641 -3.01218
1784100 6.20766 -2.99865
1784200 -0.241941 -3.53035
1784300 3.21767 -3.79819
1784400 2.62002 -2.94833
1784500 3.61479 -4.95262
1784600 4.22195 -2.58951
1784700 4.31909 -5.5848
1784800 4.25317 -0.63197
1784900 3.98803 -5.93067
1785000 3.07324 -0.0319718
1785100 0.76658 -4.12285
1785200 3.78736 -3.21842
1785300 4.71499 -4.9226
1785400 7.248 -2.53466
1785500 1.89313 -3.43579
1785600 3.01674 -6.78571
1785700 1.78856 -3.44452
1785800 7.32094 -3.56154
1785900 3.45129 -6.04351
1786000 5.37739 -1.28605
1786100 -1.26594 -3.88196
1786200 5.86576 -1.34583
1786300 5.41159 -4.91664
1786400 2.28199 -2.49835
1786500 2.75742 -6.58877
1786600 3.82121 -2.60006
1786700 3.35273 -1.76282
1786800 0.786798 -3.41016
1786900 3.44867 -3.31301
1787000 6.0267 -4.13695
1787100 4.86691 -3.32845
1787200 3.53123 -5.2578
1787300 4.74795 -3.72171
1787400 1.19388 -3.49344
1787500 0.693898 -2.43907
1787600 3.27747 -2.19398
1787700 7.69903 -3.30902
1787800 6.93353 -6.41609
1787900 2.67056 -3.74655
1788000 2.53532 -4.4026
1788100 0.442364 -2.44552
1788200 1.16262 -5.63294
1788300 6.4422 -2.54473
1788400 7.60338 -5.12253
1788500 8.17572 -2.18422
1788600 1.83293 -6.59314
1788700 2.18894 -2.31689
1788800 -2.63584 -3.80936
1788900 3.80544 -4.31933
1789000 6.46058 -3.68156
1789100 7.43561 -0.00298712
1789200 3.93666 -5.3172
1789300 2.23773 -1.98317
1789400 1.64774 -4.60523
1789500 0.689886 -2.97187
1789600 4.54523 -4.86219
1789700 5.78019 -6.44396
1789800 7.25174 -1.93815
1789900 2.94433 -3.16694
1790000 4.2865 -4.77528
1790100 -2.69096 -1.44315
1790200 3.58626 -4.55039
1790300 7.11543 -6.1888
1790400 2.76024 0.0394036
1790500 3.2766 -8.05918
1790600 5.98819 -3.77294
1790700 4.75748 1.2357
1790800 6.02046 -6.33141
1790900 0.118959 -3.77177
1791000 5.0291 -2.07753
1791100 0.244362 -4.74875
1791200 5.02474 -7.07966
1791300 3.82783 -1.55239
1791400 4.11774 -6.12955
1791500 3.90542 -3.4161
1791600 4.15365 1.79621
1791700 6.11047 -6.32704
1791800 3.15187 -4.1468
1791900 4.87246 -4.67111
1792000 0.93742 -5.87842
1792100 1.51563 -2.17044
1792200 3.85528 -2.98818
1792300 2.69188 -3.59894
1792400 10.4612 -0.733674
1792500 3.7633 -4.89089
1792600 2.99621 -4.14219
1792700 0.776828 -5.04291
1792800 2.73832 -3.30792
1792900 3.54285 -7.15921
1793000 2.81378 -0.686503
1793100 6.82428 -6.81399
1793200 4.21968 -0.815633
1793300 5.201 -4.86329
1793400 3.54757 -4.3006
1793500 2.56523 -2.34077
1793600 4.77207 -5.55726
1793700 5.06746 -4.87546
1793800 3.00327 -2.93721
1793900 1.85254 -3.3531
1794000 2.46286 -1.28646
1794100 5.23295 -4.02912
1794200 5.31087 -8.08585
1794300 4.84769 0.699967
1794400 4.72433 -3.05054
1794500 2.18881 -4.80576
1794600 -0.291215 -5.8123
1794700 1.9085 -4.18714
1794800 7.31212 -5.32324
1794900 5.37679 -2.20211
1795000 6.5236 -2.87607
1795100 2.81753 -4.20601
1795200 1.67759 -2.47841
1795300 2.64543 -3.6407
1795400 3.13069 -4.89244
1795500 5.54649 -4.60403
1795600 5.66777 -2.56445
1795700 2.19774 -3.33001
1795800 2.5307 -3.81385
1795900 6.67703 -4.58934
1796000 5.8086 -5.05499
1796100 0.633366 -4.29018
1796200 0.559106 -5.74207
1796300 4.28515 -0.703378
1796400 4.20353 -4.85942
1796500 4.67729 -3.85825
1796600 7.83807 0.160168
1796700 4.60764 -4.71529
1796800 0.328348 -5.84372
1796900 0.987851 -4.15497
1797000 5.39866 -2.88442
1797100 4.60816 -5.27205
1797200 4.04879 -3.25766
1797300 6.17218 -2.79637
1797400 4.71708 -6.39058
1797500 2.02529 -3.68962
1797600 2.4656 -2.27068
1797700 3.74933 -6.24322
1797800 5.24235 -4.26008
1797900 5.55755 -3.4527
1798000 3.46822 -2.87679
1798100 4.51803 -4.06226
1798200 -0.69593 0.0357733
1798300 4.18303 -7.25298
1798400 3.63112 -3.21833
1798500 8.6898 -3.34516
1798600 3.31579 -5.42375
1798700 2.6659 -3.5919
1798800 1.45572 -4.47926
1798900 4.56291 -3.4873
1799000 2.38163 -2.95
1799100 4.36214 -1.79716
1799200 6.89743 -6.88308
1799300 0.0619276 -1.99926
1799400 5.37046 -6.50131
1799500 3.50593 -3.26137
1799600 4.96797 -3.36486
1799700 4.54891 -3.5611
1799800 3.28681 -3.21524
1799900 8.57191 -4.57442
1800000 2.84584 -4.33544
1800100 -0.533996 -3.71903
1800200 3.58289 -4.14657
1800300 3.49225 -3.11795
1800400 6.36946 -5.61417
1800500 2.93902 -2.30809
1800600 6.55067 -4.02789
1800700 3.73301 -4.32206
1800800 2.90152 -6.00528
1800900 3.3402 -1.10087
1801000 3.4048 -6.20864
1801100 2.39949 -1.78461
1801200 4.66072 -3.58905
1801300 6.65259 -5.86436
1801400 3.34894 -3.36835
1801500 3.63584 -2.6286
1801600 2.80062 -3.66856
1801700 2.67119 -3.06893
1801800 4.3514 -7.0315
1801900 4.73223 -5.28326
1802000 4.94535 -2.91948
1802100 5.56619 -0.642428
1802200 4.5582 -6.13927
1802300 1.76774 -2.44047
1802400 3.79316 -5.31272
1802500 3.03254 -4.316
1802600 2.34348 -5.50851
1802700 5.78617 -2.3205
1802800 3.54833 -2.64966
1802900 2.94476 -2.96363
1803000 5.181 -6.13881
1803100 3.68669 -4.48181
1803200 4.46375 -3.70561
1803300 3.7597 -5.08186
1803400 5.18176 -2.17531
1803500 5.61146 -4.30798
1803600 3.66684 -4.7468
1803700 3.8708 -3.01848
1803800 1.33987 -3.64495
1803900 3.37539 -4.00926
1804000 3.66084 -4.29373
1804100 5.91181 -5.70586
1804200 5.01463 -4.90518
1804300 4.03906 -1.75423
1804400 3.42315 -4.38032
1804500 3.62153 -2.24874
1804600 4.80293 -3.26873
1804700 5.25193 -4.82785
1804800 2.72389 -4.45565
1804900 4.38809 -4.35917
1805000 1.11386 -2.62546
1805100 2.46238 -7.50433
1805200 4.7315 -2.1622
1805300 2.60888 -4.54905
1805400 8.92971 -1.54612
1805500 4.30302 -5.29085
1805600 2.8128 -4.58268
1805700 2.39551 -0.0300792
1805800 2.50853 -7.38762
1805900 5.10599 -6.31254
1806000 4.00983 -0.486781
1806100 5.80695 -5.67136
1806200 6.63448 -4.45378
1806300 3.04131 -3.21579
1806400 0.325907 -4.06361
1806500 3.98763 -6.16408
1806600 5.86873 -1.03427
1806700 4.53538 -4.72665
1806800 1.54371 -6.81781
1806900 8.8735 -2.80909
1807000 4.20867 -4.71342
1807100 1.38795 -2.81411
1807200 1.55025 -2.4582
1807300 6.5892 -4.36297
1807400 3.01464 -5.75333
1807500 1.86456 -2.37299
1807600 5.45831 -4.34552
1807700 4.95404 -3.07823
1807800 6.59458 -3.90966
1807900 0.990373 -3.87808
1808000 4.43726 -4.69041
1808100 3.57182 -5.99714
1808200 4.55028 -3.47611
1808300 5.03714 -5.80271
1808400 3.35661 -3.09836
1808500 2.96458 -3.32931
1808600 6.78701 -2.43375
1808700 4.26264 -5.71179
1808800 4.37844 -2.34551
1808900 2.03037 -6.17768
1809000 2.86114 -2.25276
1809100 5.12734 -5.72056
1809200 3.34932 -5.65988
1809300 4.81749 -0.492772
1809400 5.72227 -6.05747
1809500 1.57095 -2.29537
1809600 2.42962 -3.20278
1809700 5.30856 -7.22809
1809800 4.36486 -2.13575
1809900 7.1521 -4.22806
1810000 4.58028 -5.0251
1810100 2.49567 -1.53782
1810200 1.05718 -7.48279
1810300 5.87027 -0.434886
1810400 2.26155 -6.44781
1810500 5.66522 -3.0604
1810600 5.71996 -2.71202
1810700 3.14503 -7.65236
1810800 2.83993 -1.50569
1810900 5.02723 -4.33703
1811000 3.74338 -7.58261
1811100 5.33661 -1.27048
1811200 1.62566 -3.65376
1811300 3.33035 -5.93613
1811400 6.6831 -2.77567
1811500 5.89888 -1.46979
1811600 1.48143 -7.21414
1811700 2.54813 -4.54519
1811800 5.3313 -2.106
1811900 2.26932 -4.8147
1812000 4.47052 -5.36908
1812100 5.44979 -4.45119
1812200 8.93661 -1.14816
1812300 2.7154 -6.04256
1812400 5.06221 -3.26679
1812500 0.217629 -5.51655
1812600 3.62071 -4.25936
1812700 3.26195 -3.40705
1812800 2.94879 -6.20503
1812900 8.37727 -2.45628
1813000 3.15008 -5.50098
1813100 4.25308 -0.38623
1813200 4.69839 -4.98706
1813300 4.61463 -5.62572
1813400 5.0747 -3.56883
1813500 1.19594 -4.89978
1813600 3.96991 -2.77106
1813700 4.45051 -5.9548
1813800 2.46579 -0.976025
1813900 8.11853 -7.56571
1814000 1.89327 -2.059
1814100 2.52531 -4.12162
1814200 7.23477 -3.81017
1814300 2.01986 -6.23393
1814400 3.50838 -2.73841
1814500 4.64343 -3.29078
1814600 4.8768 -5.1292
1814700 4.46743 -1.18238
1814800 6.71786 -8.20158
1814900 2.29444 -2.69136
1815000 2.78932 -5.47154
1815100 2.71064 -2.86956
1815200 3.67906 -5.85792
1815300 5.72121 -2.2304
1815400 6.65891 -2.97487
1815500 5.12594 -4.4421
1815600 1.7214 -4.50868
1815700 4.8652 -7.94829
1815800 2.5527 -2.17655
1815900 3.60025 -3.99678
1816000 4.40616 -5.53701
1816100 6.81944 -2.34183
1816200 4.06755 -4.15584
1816300 4.67415 -5.22475
1816400 2.87833 -1.59757
1816500 1.21422 -8.35862
1816600 5.59076 -1.91197
1816700 4.04894 -1.16737
1816800 6.33604 -6.6951
1816900 5.99502 -4.57806
1817000 2.6128 -1.96898
1817100 1.31121 -6.82692
1817200 1.25228 -4.33165
1817300 3.25777 -1.83542
1817400 7.51328 -5.10769
1817500 6.94584 -4.29113
1817600 5.98765 -1.42756
1817700 4.83879 -6.25464
1817800 2.04095 -6.81462
1817900 0.730256 -2.92023
1818000 5.03687 -4.56332
1818100 6.14497 -5.13185
1818200 5.06065 -1.66717
1818300 2.93993 -4.89693
1818400 4.32933 -4.50182
1818500 4.34535 -2.60724
1818600 1.7853 -6.27963
1818700 5.75234 -4.89601
1818800 5.16421 -4.09853
1818900 6.37984 -5.44528
1819000 5.45451 -6.08325
1819100 1.6947 -1.00642
1819200 2.4226 -2.2935
1819300 4.18434 -5.52716
1819400 3.2208 -3.32577
1819500 4.04757 -5.47963
1819600 3.81027 -2.61611
1819700 6.4191 -5.64678
1819800 6.3345 -3.88039
1819900 4.07517 -4.31023
1820000 3.99341 -4.07023
1820100 5.52924 -6.07347
1820200 5.45967 -4.30001
1820300 0.504311 -3.52324
1820400 4.20577 -5.25929
1820500 5.37417 -3.21153
1820600 3.7139 -2.12352
1820700 1.01997 -5.35077
1820800 4.74854 -2.76901
1820900 7.78273 -3.77311
1821000 2.42498 -10.1433
1821100 3.90684 -1.80204
1821200 4.58442 -2.81394
1821300 3.05132 -4.93437
1821400 7.2464 -4.12424
1821500 4.51778 -2.5587
1821600 5.76388 -6.16971
1821700 1.88687 -4.50591
1821800 4.15709 -3.71341
1821900 1.61194 -7.47418
1822000 4.06395 -3.9928
1822100 7.91966 -0.457807
1822200 2.47889 -6.19342
1822300 10.1518 -1.15401
1822400 1.52357 -4.25702
1822500 2.13826 -5.56072
1822600 2.21828 -5.12994
1822700 2.90323 -8.95741
1822800 8.50847 -0.306782
1822900 4.94883 -5.64372
1823000 3.85969 -2.06635
1823100 4.49736 -3.87979
1823200 5.21298 -3.19897
1823300 1.7184 -7.45185
1823400 3.74265 -3.62891
1823500 1.81112 -5.74765
1823600 5.64139 -2.8131
1823700 4.73423 -4.39199
1823800 8.94455 -4.05526
1823900 4.26651 -2.23041
1824000 2.11694 -5.38588
1824100 4.37297 -6.21982
1824200 4.15124 -5.45227
1824300 6.32465 -4.39015
1824400 1.57556 -3.85689
1824500 4.93838 -2.49166
1824600 4.02933 -4.35509
1824700 5.79909 -4.18799
1824800 0.0289295 -2.27841
1824900 4.34436 -5.24994
1825000 5.00326 -4.67175
1825100 5.67921 -4.89912
1825200 5.89764 -4.41329
1825300 1.05343 -3.60493
1825400 4.86034 -2.86847
1825500 3.99981 -4.0748
1825600 6.70537 -6.20594
1825700 4.84752 -5.14216
1825800 5.79062 -5.2182
1825900 -1.56356 -3.89931
1826000 6.49322 -1.6638
1826100 3.98283 -3.63214
1826200 4.25631 -6.62246
1826300 6.4941 -6.37153
1826400 3.53014 -0.846712
1826500 6.89657 -8.39995
1826600 2.39085 -3.92156
1826700 3.31519 -1.01959
1826800 4.79038 -6.97371
1826900 4.13829 -3.61346
1827000 4.41358 -2.06213
1827100 4.68583 -6.74402
1827200 6.69699 -3.6751
1827300 4.07314 -3.9091
1827400 2.56213 -5.66135
1827500 0.994882 -3.36617
1827600 5.80745 -3.68534
1827700 6.06844 -4.48341
1827800 7.00736 -8.6436
1827900 0.902373 0.214401
1828000 0.659117 -6.1711
1828100 8.39919 -3.98842
1828200 6.76733 -3.11079
1828300 6.14996 -6.00336
1828400 2.28301 -4.34423
1828500 3.67425 -2.65151
1828600 6.22653 -5.18376
1828700 2.6382 -6.06902
1828800 0.809464 -2.25843
1828900 5.22396 -6.5823
1829000 2.46511 -4.41333
1829100 8.31767 -4.47125
1829200 6.90901 -3.52766
1829300 7.42485 -4.40115
1829400 0.00142971 -3.22254
1829500 1.36573 -7.09565
1829600 2.75515 -3.01223
1829700 7.32708 -6.42533
1829800 7.18969 -4.11732
1829900 4.03509 -0.820818
1830000 4.39695 -6.19987
1830100 6.30157 -1.54463
1830200 2.59715 -5.73889
1830300 -0.588436 -7.07463
1830400 2.59697 -3.69939
1830500 9.06403 -4.66654
1830600 5.86968 -8.51318
1830700 8.04728 1.03716
1830800 4.62863 -4.94486
1830900 2.41508 -2.08806
1831000 1.8207 -3.92261
1831100 1.36648 -6.85186
1831200 4.92323 -9.08722
1831300 5.56257 -2.87039
1831400 3.89596 -1.55186
1831500 5.75107 -6.87104
1831600 6.00963 -0.199058
1831700 6.23654 -4.83113
1831800 6.38528 -5.28965
1831900 2.23655 -5.15604
1832000 2.85292 -6.79017
1832100 1.22081 -3.49069
1832200 7.18726 -6.07385
1832300 4.63507 -1.67576
1832400 0.874254 -4.08864
1832500 8.86519 -4.63729
1832600 6.38975 -4.84921
1832700 1.7225 -3.65692
1832800 5.39034 -7.0492
1832900 2.46247 -2.2373
1833000 4.6951 -6.33302
1833100 4.52228 -3.49481
1833200 7.20546 -6.0703
1833300 4.77594 -4.62031
1833400 4.73201 -2.95064
1833500 3.44088 -3.24927
1833600 3.05308 -5.63357
1833700 5.78102 -3.66864
1833800 4.19812 -6.19124
1833900 3.63704 -3.37393
1834000 3.28431 -3.30272
1834100 3.11408 -6.47195
1834200 4.72998 -2.19085
1834300 6.88063 -7.4159
1834400 7.30227 -3.58141
1834500 3.81683 -5.43532
1834600 5.53825 -5.25879
1834700 0.213321 -2.70436
1834800 3.77049 -2.91163
1834900 4.11526 -7.27915
1835000 9.01865 -0.804023
1835100 5.4628 -5.65952
1835200 4.93945 -7.03706
1835300 2.03406 -2.42936
1835400 3.03714 -4.5701
1835500 1.65311 -5.65204
1835600 4.59249 -5.00603
1835700 9.23056 -4.88715
1835800 4.28731 -3.84405
1835900 3.81753 -4.25153
1836000 5.05917 -1.52363
1836100 6.03566 -6.05733
1836200 3.24708 -7.28805
1836300 2.17135 -4.72297
1836400 2.22783 -3.71756
1836500 7.12598 -3.29204
1836600 1.48575 -3.79311
1836700 7.42839 -4.99791
1836800 8.22952 -3.85829
1836900 3.39096 -5.14435
1837000 6.72783 -5.64222
1837100 0.140718 -2.984
1837200 3.81815 -4.45442
1837300 4.02939 -6.32589
1837400 4.67753 -5.5897
1837500 6.52784 -1.83316
1837600 5.12914 -5.4095
1837700 2.09677 0.738777
1837800 2.2515 -6.90168
1837900 9.92394 -6.43573
1838000 3.9008 -7.43895
1838100 2.12293 -3.52785
1838200 2.85241 -4.49789
1838300 4.61972 -3.68141
1838400 7.24665 -4.77607
1838500 6.45025 -4.82496
1838600 7.60659 -4.19218
1838700 2.05662 -4.51013
1838800 2.03134 -2.76536
1838900 2.42189 -6.11009
1839000 6.47476 -5.9563
1839100 7.4437 -7.17086
1839200 3.27844 -1.02404
1839300 1.47802 -4.3024
1839400 8.87259 -3.18825
1839500 4.39246 -7.67108
1839600 5.82284 -1.99504
1839700 3.05907 -5.75843
1839800 2.70183 -6.24302
1839900 4.6983 -1.69025
1840000 5.37341 -6.72804
1840100 5.72983 -4.2314
1840200 7.32176 -4.20388
1840300 0.510029 -4.86519
1840400 2.2144 -4.97792
1840500 5.22855 -3.51989
1840600 4.83466 -6.61833
1840700 6.23107 -4.92303
1840800 4.66515 -2.00609
1840900 6.05909 -5.79852
1841000 3.19126 -3.84698
1841100 6.99759 -3.11897
1841200 5.15784 -8.52201
1841300 2.56866 -4.41326
1841400 5.95177 -4.06539
1841500 2.90057 -6.30832
1841600 2.61295 -2.90245
1841700 6.72193 -3.61294
1841800 4.38042 -4.56097
1841900 4.95848 -3.9358
1842000 5.99767 -5.07772
1842100 6.8238 -7.5175
1842200 1.94423 -4.45216
1842300 2.25556 -3.48834
1842400 1.27603 -6.09391
1842500 8.71562 -0.0074823
1842600 6.16523 -4.11217
1842700 5.74848 -5.95598
1842800 5.32746 -4.68469
1842900 -0.266327 -4.62068
1843000 4.50869 -9.0236
1843100 5.86318 -1.08189
1843200 5.92459 -5.3249
1843300 5.58658 -4.19404
1843400 4.67538 -4.66236
1843500 4.06968 -4.04289
1843600 5.57451 -6.67534
1843700 2.52875 -4.55821
1843800 7.57514 -4.63851
1843900 1.44485 -5.95777
1844000 7.22087 -2.10706
1844100 3.25008 -5.28802
1844200 1.50509 -2.41249
1844300 8.06871 -6.78101
1844400 6.31716 -4.37146
1844500 4.38541 -7.26182
1844600 0.441476 -4.22908
1844700 6.91717 -5.09876
1844800 5.20546 -1.89877
1844900 7.41309 -3.45622
1845000 5.54833 -7.93572
1845100 3.65806 -1.68369
1845200 3.27597 -8.38968
1845300 0.356229 -3.62955
1845400 7.23139 -5.20052
1845500 4.29338 -3.48768
1845600 5.85899 -3.99357
1845700 5.61463 -1.70183
1845800 3.66944 -7.71894
1845900 5.80257 -3.90426
1846000 2.991 -6.11191
1846100 5.99885 -7.27773
1846200 4.37708 -3.10083
1846300 3.15011 -5.92418
1846400 5.43816 -2.61355
1846500 4.92505 -2.25884
1846600 4.75541 -5.35131
1846700 5.26396 -6.69402
1846800 4.99519 -3.18855
1846900 3.00767 -5.35839
1847000 5.45605 -6.23958
1847100 5.31208 -4.67721
1847200 3.92575 -6.95487
1847300 5.7011 -3.24277
1847400 6.76842 -1.9815
1847500 5.19603 -5.02838
1847600 3.19693 -5.48834
1847700 3.78042 -2.82526
1847800 2.41907 -6.46256
1847900 6.5336 -5.94544
1848000 4.4865 -3.37076
1848100 0.611701 -5.60725
1848200 9.34261 -1.3949
1848300 2.87581 -4.12442
1848400 6.26503 -6.9022
1848500 3.47957 -6.4014
1848600 6.28497 -2.55794
1848700 4.60135 -5.52719
1848800 2.86485 -5.14429
1848900 7.91982 -5.80378
1849000 3.73722 -1.90415
1849100 6.12893 -8.45455
1849200 2.93086 -3.67791
1849300 3.77734 -3.15138
1849400 2.52087 -6.10238
1849500 3.58026 -5.12479
1849600 8.37452 -3.84949
1849700 7.60383 -4.64974
1849800 6.08671 -6.95808
1849900 2.25937 -2.07652
1850000 6.47183 -5.50861
1850100 4.17924 -4.44105
1850200 0.232042 -5.02983
1850300 4.07948 -5.87979
1850400 6.27799 -5.66176
1850500 7.78424 -3.72182
1850600 3.00885 -5.44536
1850700 5.94456 -1.88347
1850800 5.73619 -4.68846
1850900 4.51998 -5.92787
1851000 6.00871 -8.07215
1851100 1.56815 -3.89038
1851200 2.88267 -5.52548
1851300 8.92327 -4.62016
1851400 6.35092 -1.0409
1851500 4.35581 -4.85654
1851600 6.62924 -4.64764
1851700 3.75541 -5.73717
1851800 -0.696688 -7.58465
1851900 2.1983 -4.27996
1852000 7.5968 -4.71985
1852100 9.78689 -7.04644
1852200 2.99557 -1.99314
1852300 4.14872 -3.54336
1852400 8.60978 -2.96348
1852500 0.776554 -7.53463
1852600 4.71486 -5.15896
1852700 4.55281 -5.62154
1852800 5.67203 -4.62123
1852900 3.59639 -6.36238
1853000 5.84036 -2.19011
1853100 5.76216 -4.30412
1853200 7.90524 -5.74722
1853300 5.39333 -4.28821
1853400 1.033 -5.98707
1853500 2.7264 -4.82042
1853600 4.35951 -5.80248
1853700 7.24178 -5.06415
1853800 4.33492 -4.24843
1853900 6.20684 -3.59538
1854000 5.7258 -4.29786
1854100 4.65916 -4.15274
1854200 2.97717 -6.46477
1854300 3.77543 -5.07025
1854400 5.14612 -5.75491
1854500 4.97133 -5.57398
1854600 8.03063 -4.44098
1854700 3.06834 -2.01427
1854800 4.49635 -4.40201
1854900 3.86877 -5.18657
1855000 6.3264 -6.61874
1855100 6.14488 -4.26145
1855200 2.58689 -7.32221
1855300 7.01522 -7.05226
1855400 5.63619 -3.20272
1855500 2.3856 -2.60424
1855600 2.5569 -5.35543
1855700 7.40762 0.197519
1855800 6.29711 -7.73554
1855900 4.35952 -7.1996
1856000 5.04662 -5.72052
1856100 5.78295 -5.48919
1856200 2.87648 -3.6213
1856300 5.77715 -4.65505
1856400 5.93689 -6.54578
1856500 6.58209 -3.24829
1856600 0.686365 -1.869
1856700 3.57945 -7.03188
1856800 7.91112 -8.33245
1856900 5.07754 -2.62394
1857000 5.09247 -7.28651
1857100 1.40339 -0.562669
1857200 9.47053 -4.62055
1857300 5.18339 -5.1209
1857400 6.62258 -7.01053
1857500 3.78554 -5.17627
1857600 1.08353 -6.53397
1857700 4.32752 -6.22673
1857800 3.64044 -1.89729
1857900 8.35729 -5.53349
1858000 7.20824 -2.2123
1858100 4.73912 -4.7774
1858200 2.90394 -5.04093
1858300 4.17636 -5.57907
1858400 4.14848 -7.40748
1858500 3.25611 -6.14022
1858600 5.43262 -3.67646
1858700 8.67485 -4.40394
1858800 5.41685 -5.15977
1858900 4.56718 -4.3704
1859000 6.30578 -4.39004
1859100 3.24255 -3.71952
1859200 4.60902 -7.69532
1859300 6.24774 -5.90865
1859400 6.67821 -4.70509
1859500 4.01934 -5.19489
1859600 1.17062 -4.12422
1859700 5.99091 -5.636
1859800 7.49085 -1.62456
1859900 6.6063 -5.69112
1860000 4.30816 -2.81274
1860100 0.515288 -10.1106
1860200 5.03927 -4.52486
1860300 4.28611 -5.23849
1860400 4.61005 -5.24609
1860500 7.43275 -3.88269
1860600 6.62477 -4.60026
1860700 7.75717 -3.36883
1860800 1.50662 -5.73876
1860900 1.30418 -4.96701
1861000 6.82131 -5.41775
1861100 5.3232 -4.25858
1861200 6.61785 -5.27675
1861300 5.45391 -5.55
1861400 3.69403 -5.71763
1861500 8.18214 -5.32802
1861600 2.85177 -3.79148
1861700 4.57852 -7.4315
1861800 4.63514 -2.58123
1861900 4.91331 -6.50751
1862000 4.00262 -5.45248
1862100 8.22503 -3.28561
1862200 1.85321 -6.36453
1862300 4.33666 -3.94234
1862400 7.41011 -3.53148
1862500 3.80743 -6.48236
1862600 7.49809 -5.16938
1862700 4.33759 -6.10223
1862800 7.17665 -6.12221
1862900 3.7246 -3.25528
1863000 2.29789 -4.13537
1863100 4.75074 -7.66834
1863200 5.6257 -3.00263
1863300 7.3505 -5.53548
1863400 5.98933 -6.27867
1863500 3.82833 -3.82869
1863600 5.64158 -4.78655
1863700 1.84616 -5.74669
1863800 6.558 -6.10074
1863900 6.36022 -3.51806
1864000 5.75915 -4.2058
1864100 2.32533 -2.77285
1864200 4.76912 -7.29591
1864300 4.49354 -4.74508
1864400 5.08475 -5.65081
1864500 5.2216 -5.59961
1864600 5.64958 -6.16206
1864700 5.58051 -4.02861
1864800 7.32658 -3.923
1864900 1.76581 -4.76314
1865000 4.43919 -5.73244
1865100 5.33851 -5.93321
1865200 5.63855 -4.17456
1865300 6.45102 -4.08705
1865400 6.4251 -6.69935
1865500 5.68429 -6.2626
1865600 3.59468 -3.63996
1865700 4.17943 -6.28652
1865800 1.24547 -4.03314
1865900 9.82593 -5.63762
1866000 5.23371 -7.62316
1866100 7.36351 -1.09067
1866200 1.75677 -4.56208
1866300 3.84181 -7.15094
1866400 7.377 -3.28899
1866500 4.61619 -5.99609
1866600 4.83749 -5.59894
1866700 4.25789 -4.35001
1866800 7.00554 -4.01058
1866900 3.61787 -6.9312
1867000 5.3198 -4.37551
1867100 4.97344 -6.85602
1867200 6.02554 -3.69354
1867300 2.95247 -6.0306
1867400 4.14138 -4.15277
1867500 6.61082 -6.76503
1867600 7.85881 -2.22167
1867700 5.63839 -8.58374
1867800 3.67351 -0.204618
1867900 5.57075 -6.79348
1868000 4.42628 -8.03937
1868100 4.02242 -3.65426
1868200 3.79405 -4.2783
1868300 5.6927 -7.0343
1868400 4.10681 -1.93199
1868500 6.28667 -5.74297
1868600 5.99081 -7.33151
1868700 5.68496 -4.07161
1868800 4.21307 -4.4113
1868900 4.32241 -7.52399
1869000 6.25987 -4.04561
1869100 6.92346 -6.55374
1869200 5.89727 -4.58702
1869300 3.11039 -4.78134
1869400 4.65868 -4.84635
1869500 2.84434 -4.09326
1869600 8.50549 -2.73126
1869700 5.9958 -7.38492
1869800 4.59337 -4.75915
1869900 5.17846 -6.19573
